product,text
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","This is a very rugged phone holder and the holding positions do not interfere with any of the buttons on the phone (Oneplus Nord 10).  the handlebar mount is very beefy and is designed in such a way that you dont need to fiddle with spacers to get it fit on most handlebars. It just clamps down until it has grabbed the handlebar.  I did have a little trouble alighning the nut that holds the mount to the ball joint on the back. If I did not unscrew the retaining nut completely the ball joint would not pop into the socket. Ones the ball joint was in place is was difficult to the the nut started on its threads. Once it is assembled the design gives a lot of adjustment of the tightness of the ball joint.  There is a little lever on the back of the mount that is intended to lock your phone into the mount. It is very hard to open and close it. Fortunately the spring loaded clamping system holds the phone securely, for my purposes, without the need to close the lock. That might be different for mountain bikers , or people using it on motorcycles, but most of my cycling is on paved bike paths or streets.  One improvement, that I am thinking about trying to make myself, is the addition of magnets under the bottom half of the rubber pad that the phone rests against. I use magnetic phone mounts in a lot of places and it would be nice to have a little extra securing, for my phone, that magnets would provide."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","Don't believe the haters, says this is made for pedal bikes, but i have it mounted on a 2021 Harley trike since day one, and have put over a thousand miles on the trike with this mounted on the handle bars doing upwards of eighty mph, and its still on there holding my $700.00 Apple I phone, and i check the bolt for tightness, and its never came loose. Harley's have the power to vibrate some what, but it never came loose, and never broke, or came off. Were going on about a thousand mile vacation to another state coming up, and this cell holder will be going right along with us. If your looking for a phone holder for your motorcycle, don't spend eighty to a hundred dollars for one, get this one for twenty bucks, and have piece of mind. Dont use tools to tighten it up, just get it as tight as you can bu hand, and check it every so often. Pick one up today, you'll be glad you did."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","Stay away from this model. Out of the box in two pieces. The unit is engineered incorrectly. The ball must be installed into the socket then tightened to hold it together. Had I not owned a vice I would have never got the ball into the socket with the tightening nut applied. I’m sure the unit was designed to put the ball into the socket before threading the lock nut on; unfortunately, the lock nut could not be threaded once the socket was seated due to the threads being misaligned. I use this model on a Harley Electra Glide. The clamps around the phone even when locked allow the phone to slip in the top clamp. The unit shakes so much when the Harley is running that my Lifeproof case cracked. I am still in search for a suitable phone holder. Don’t buy it."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","I recently bought a tadpole trike, and my so-so flimsy phone mount just wasn't cutting it. Just no good place to attach it at the handlebars, with a real risk of sticking a finger into the spokes should I need to tap the phone for some reason. But the 40mm clamp opening on the Lamicall holder attaches perfectly on the trike's boom, placing the phone front and center as I'm heading down the road.  And this is a robust mount. The phone clamp is gear activated, with a locking switch. Much better than stretching elastic bands to hold the four corners of the phone. Top marks here, this was exactly what I needed."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","I use this on my stationary bike so I can view my fitness app because my particular bike doesn't have a readout or metrics display.  Overall this mount is very overbuilt for my purpose and will probably last as long or longer than the exercise bike. It is very secure and holds the phone very securely but not too difficult to get the phone out of when you need to.  But, my Samsung S21 ultra in the Urban Armor Gear case BARELY fits, I mean just barely squeaks by the edges to be able to get it in and out. So hopefully the next Samsung Galaxy phones don't get much bigger or I'll have to take the case off to use this. If i had an otter box or something on this phone I wouldn't be able to use it."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","I’ve read a lot of reviews for cell phone holders when I was looking for one for my bicycle. Also now for my Yamaha Raptor 660R ATV. I gave this one a try. I’ve only had it for a handful of rides, but I was riding very hard and the phone mount stayed in place. Even with all the bouncing around on rough trails, the mount didn’t move and the phone stayed put too. I’ve been primarily using it to use my phone for a GPS speedometer, but also used maps when trying to figure out where I was on the trails. I love the way it clamps. I love how secure the phone is in it. It does not appear to me to be cheap or flimsy at all. It’s very easy to place the phone in the mount and remove it, yet very secure in the way it holds the phone. The way the clamp operates leads me to believe I could clamp it to something other than handlebars if I wanted to. I liked it so much, I’ve ordered another one for my Rancher, and I might consider getting another one for my bicycle."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","Got this for my 2014 Yamaha Bolt. It arrived way earlier than expected and went from box to bike in like 5 minutes. My old Galaxy S9 fit perfectly with plenty more room for bigger phones - or plenty less for a smaller one. First ride with it was 80 MPH across country roads for the 20 mile trip to my mom's and it did so well I actually forgot to pay attention to it. It didn't get in the way of my headphone jack at all, nor would it interfere with a charger if that's your thing. No issues with the vibration on my phone and I checked everything when I got home and it's all still snug. I've seen similar products go for wayyy more and trust me, save your money and go with this one. It's perfect for what I needed."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","Simply the best. Easy to install. Phone is very secure. Extremely easy to put phone and out of the holder. Unbelievably good quality. Unbelievable good buy  I had just received it when I did the review above. After a 20 mile ride on my bike with it holding my phone, I'm even more sure that this is the best phone holder... No question. The other one I had used strong rubber bands to hold the phone. Once or twice they popped off while riding. But more than that, these rubber bands were very strong making it difficult to mount it every time. Also, those strong rubber bands put too much pressure on my phone..."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色",I was hesitant to buy this phone holder because it was so much cheaper than the name brands I was looking at. I took the chance and bought it and have been thrilled that I did. The clamp is solid metal with a metal bolt to tighten. It is the pretty much same clamp that RAM uses but for 1/3 the price for the entire holder. The locking mechanism is sturdy and does not let loose. The phone is easily put in the holder and taken out with one hand.. I have probably put 1K on the bike with the phone in this holder and it has not moved even on the rougher back roads. I am well pleased with this phone holder and would highly recommend it to anyone looking for a really reliable phone cradle for their motorcycle.
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","So there is no fault directly related to the product itself, but beware. I mounted this to my honda grom and after one ride, the camera on my iPhone 12 pro was toast. It wouldn’t focus and could only take blurry photos. After some research, apparently this is extremely common with any phone that has stabilization built into the camera. I saw dozens of reports stating the vibration will ruin the camera. Apparently there are some mounts that will buffer the vibration, but now that I had my phone fixed I won’t be taking that chance again. This is probably fine for a bicycle though."
"Lamicall 自行车手机支架-摩托车车把手机支架夹,单手操作ATV滑板车手机夹,适用于 iPhone 12 / 11 Pro Max / X / XS,Galaxy S10 和 4.7 英寸 - 6.8 英寸手机 - 黑色","I searched for a strong and reliable cellphone holder to mount to my bicycle & motorcycle handlebars. I found plenty but many used stretch bands on the phone itself that didn't seem sturdy. The roads around me are uneven, have gravel, and other obstacles so can be a workout. The phone holder has to take a lot of vibration and jarring. This one holds my phone solidly. I never worry about it falling out."
