WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,label
175,58.53,46.82,47.05,14.03,15.91,14.29,91.43,73.71,52.0,18.86,12.57,5.14,1.71,2.29,0.0,2.29,6.29,12.0,5.71,6.29,14.29,5.71,3.43,4.0,1.71,20.0,6.29,5.71,2.86,2.29,0.57,0.0,13.71,0.57,13.14,1.14,1.71,2.86,2.29,1.14,4.57,0.57,3.43,1.14,1.71,1.71,0.57,0.57,0.0,0.0,0.0,0.0,13.14,4.57,0.0,0.0,0.0,0.57,4.0,8.57,0.0,0.57,0.0,0.57,0.0,0.0,0.0,0.0,7.43,0.0,2.86,1.71,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.29,0.0,0.57,0.0,0.0,0.0,0.0,5.71,6.86,0.0,1.14,2.86,0.0,0.0,2.86,5.71,8.57,1.14,2.29,0.57,0.0,0.57,0.0,0.0,18.29,5.71,4.0,0.0,1.14,1.14,6.29,1
83,25.36,68.22,18.86,99.0,9.22,15.66,89.16,72.29,56.63,9.64,6.02,3.61,0.0,1.2,0.0,1.2,3.61,16.87,12.05,1.2,4.82,10.84,14.46,6.02,1.2,14.46,10.84,3.61,7.23,4.82,0.0,2.41,8.43,1.2,7.23,1.2,3.61,1.2,0.0,2.41,0.0,0.0,10.84,10.84,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,14.46,6.02,1.2,1.2,0.0,0.0,1.2,8.43,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84,0.0,3.61,6.02,2.41,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,6.02,0.0,0.0,4.82,0.0,0.0,0.0,4.82,8.43,1.2,1.2,0.0,0.0,0.0,0.0,0.0,18.07,9.64,4.82,0.0,1.2,1.2,1.2,0
103,50.17,3.16,95.0,99.0,12.88,16.5,85.44,69.9,60.19,12.62,9.71,9.71,0.0,0.0,0.0,0.0,2.91,17.48,11.65,0.97,10.68,10.68,8.74,5.83,0.97,13.59,10.68,4.85,0.97,0.97,0.0,0.0,2.91,0.0,2.91,0.97,0.0,0.0,0.0,0.0,0.97,0.0,8.74,8.74,0.0,4.85,4.85,0.0,0.0,0.0,0.0,0.0,1.94,0.97,0.97,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,3.88,0.0,0.0,3.88,6.8,0.97,2.91,2.91,0.0,0.0,1.94,0.97,0.0,0.97,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,12.62,0.0,0.97,12.62,0.0,0.0,0.0,1.94,10.68,1.94,0.97,0.0,0.0,0.0,0.0,0.0,16.5,10.68,5.83,0.0,0.0,0.0,0.0,0
332,40.05,99.0,36.82,28.26,14.43,15.96,87.65,70.48,57.83,19.88,14.76,1.81,8.73,0.3,3.01,0.9,5.12,16.87,7.23,2.71,12.65,6.93,5.42,5.72,1.81,15.96,3.31,2.11,11.14,9.34,0.3,1.51,8.73,1.51,7.23,1.51,1.81,1.51,0.9,0.3,1.51,0.0,1.2,0.9,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.0,18.67,3.01,0.0,0.0,0.0,0.0,2.71,15.66,0.3,0.0,0.0,3.61,0.6,0.0,0.0,0.6,5.42,0.0,3.31,1.51,0.3,0.3,0.9,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,6.02,14.16,0.6,1.81,9.64,2.11,0.0,0.0,4.52,9.64,0.9,0.6,0.3,0.0,0.3,0.0,0.0,11.45,6.63,2.11,0.0,0.6,0.9,1.2,1
331,62.42,45.42,79.49,42.63,16.55,17.82,87.01,69.79,58.31,14.2,8.46,2.72,3.32,0.0,0.0,2.42,5.74,18.73,7.55,1.21,14.2,8.76,4.23,5.44,1.51,15.41,6.04,5.14,4.53,3.32,0.91,0.6,12.39,2.11,9.67,1.81,0.6,1.51,1.51,0.6,4.53,0.0,5.14,3.32,1.81,1.21,0.91,0.3,0.0,0.0,0.0,0.0,8.46,1.81,1.21,0.3,0.0,0.3,0.3,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.3,3.93,0.6,0.3,0.0,0.6,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.6,1.21,0.0,0.0,0.0,0.0,5.44,14.2,0.91,2.11,10.57,0.3,0.3,0.0,2.42,11.18,1.51,0.0,0.0,0.0,0.0,0.0,0.0,15.41,5.74,3.93,0.0,0.3,3.93,1.51,0
47,89.52,52.76,16.56,99.0,9.4,21.28,89.36,74.47,57.45,4.26,4.26,2.13,0.0,2.13,0.0,0.0,0.0,14.89,14.89,0.0,14.89,12.77,8.51,4.26,0.0,14.89,10.64,4.26,6.38,0.0,6.38,0.0,4.26,0.0,4.26,0.0,0.0,4.26,0.0,4.26,0.0,0.0,10.64,10.64,0.0,6.38,6.38,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,4.26,0.0,6.38,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,8.51,0.0,0.0,8.51,0.0,0.0,0.0,6.38,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,19.15,0.0,0.0,0.0,2.13,2.13,1
170,87.82,11.02,80.92,56.99,18.89,18.24,85.29,71.18,56.47,7.06,4.12,3.53,0.0,0.59,0.0,0.0,2.94,14.71,10.0,1.76,17.06,7.65,6.47,5.88,1.18,12.94,8.24,7.65,0.59,0.0,0.59,0.0,11.76,0.59,11.18,2.94,1.76,0.59,2.94,1.18,2.94,0.0,3.53,2.94,0.59,1.18,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.59,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.59,7.06,0.59,2.35,1.18,4.12,0.0,1.18,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.76,0.59,0.0,0.0,0.0,1.18,5.29,13.53,1.76,1.76,8.82,1.76,0.0,0.0,3.53,6.47,1.76,1.76,0.0,0.0,0.0,0.0,0.0,12.94,5.29,5.88,0.0,0.0,0.0,1.76,1
159,73.75,18.01,46.3,85.43,19.88,16.35,90.57,71.07,58.49,11.95,6.92,6.29,0.0,0.63,0.0,0.0,5.03,18.87,13.84,1.89,11.32,8.81,3.77,7.55,1.26,13.21,7.55,6.29,3.14,0.63,0.0,2.52,8.81,0.63,8.18,0.63,1.26,1.89,1.89,1.26,0.63,0.0,5.66,5.03,0.63,2.52,1.89,0.63,0.63,0.0,0.0,0.0,7.55,3.14,2.52,1.89,0.0,0.0,0.63,3.14,0.0,0.0,0.63,0.63,0.63,0.63,0.0,0.0,8.18,0.63,5.03,1.89,0.63,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.69,0.0,0.0,9.43,0.0,1.26,0.0,2.52,6.92,1.89,0.0,0.0,0.0,0.0,0.0,0.0,18.24,5.03,5.66,0.63,0.0,1.89,5.03,1
228,12.74,55.75,70.28,32.38,17.54,18.86,92.54,78.07,62.72,15.35,9.65,3.07,3.95,0.0,2.19,0.44,5.7,14.47,7.89,0.0,9.65,13.16,7.02,9.65,3.95,22.81,6.14,1.32,6.58,4.82,0.44,1.32,13.6,1.32,11.84,0.88,1.75,1.75,2.63,0.44,3.95,0.0,2.63,1.75,0.88,0.88,0.0,0.88,0.0,0.88,0.0,0.0,14.04,4.82,0.44,0.44,0.88,0.44,3.07,9.65,1.32,0.44,0.0,2.19,0.88,0.0,0.0,0.88,7.02,0.0,3.51,3.07,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.32,0.0,0.88,1.32,0.0,0.0,0.0,0.0,0.0,6.14,14.04,0.0,1.75,10.96,1.32,0.0,0.0,4.39,13.6,1.32,1.75,0.0,0.0,0.0,0.0,0.0,17.54,5.7,7.46,0.0,0.0,3.51,0.88,0
172,56.1,27.38,99.0,13.94,17.2,15.12,94.77,73.84,59.88,15.7,10.47,5.23,1.16,0.58,0.58,2.33,5.23,18.02,9.88,2.33,13.37,7.56,5.81,6.4,2.33,14.53,5.23,4.07,5.81,1.16,1.16,3.49,12.79,1.16,11.63,2.91,2.33,1.16,1.16,1.74,3.49,0.0,2.91,1.16,1.74,0.58,0.0,0.58,0.0,0.0,0.0,0.0,13.95,6.98,0.0,2.91,1.16,0.58,3.49,6.98,0.0,1.16,0.0,0.58,0.0,0.0,0.0,0.0,2.33,0.0,1.74,0.58,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,4.07,19.77,0.58,0.0,17.44,1.16,0.58,0.0,4.07,8.14,2.91,0.0,0.0,0.0,0.0,0.0,0.0,9.3,4.65,3.49,0.58,0.58,0.0,0.0,1
90,89.52,13.82,55.54,99.0,15.0,18.89,90.0,75.56,57.78,8.89,5.56,5.56,0.0,0.0,0.0,0.0,3.33,15.56,12.22,1.11,17.78,6.67,5.56,8.89,0.0,13.33,11.11,3.33,2.22,1.11,1.11,0.0,7.78,1.11,6.67,0.0,1.11,2.22,0.0,1.11,2.22,0.0,7.78,7.78,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,3.33,1.11,1.11,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,2.22,4.44,1.11,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,6.67,8.89,0.0,1.11,7.78,0.0,0.0,0.0,4.44,8.89,1.11,0.0,1.11,0.0,0.0,1.11,0.0,8.89,6.67,1.11,0.0,0.0,0.0,1.11,1
116,60.85,60.57,17.31,60.88,12.89,17.24,85.34,69.83,59.48,11.21,3.45,0.86,1.72,0.86,0.0,0.0,7.76,18.1,7.76,6.03,12.93,10.34,4.31,7.76,0.0,14.66,6.9,9.48,1.72,1.72,0.0,0.0,16.38,3.45,12.07,0.86,1.72,3.45,3.45,0.86,2.59,0.0,2.59,2.59,0.0,0.86,0.86,0.0,0.0,0.0,0.0,0.0,6.03,1.72,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.86,1.72,1.72,1.72,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.72,0.0,0.86,0.0,0.86,0.0,0.0,0.0,0.0,8.62,12.07,0.0,0.86,11.21,0.0,0.0,0.0,0.0,1.72,2.59,1.72,0.0,0.0,0.0,0.0,0.0,15.52,7.76,4.31,0.0,0.0,1.72,1.72,1
139,74.4,82.65,89.99,90.76,15.44,10.79,94.24,69.78,56.12,12.23,7.19,0.72,4.32,1.44,0.0,0.72,5.04,12.23,9.35,4.32,14.39,5.76,6.47,5.76,1.44,11.51,10.79,3.6,6.47,4.32,2.16,0.72,7.19,0.72,6.47,0.0,0.72,0.72,1.44,0.0,3.6,0.0,5.04,5.04,0.0,1.44,1.44,0.0,0.0,0.0,0.0,0.0,8.63,0.72,0.72,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.72,5.76,0.0,4.32,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.0,0.72,0.0,0.0,0.0,2.16,7.91,19.42,1.44,2.88,12.23,1.44,1.44,1.44,6.47,6.47,0.72,0.72,0.0,0.0,0.0,0.0,0.0,14.39,7.19,5.76,0.0,0.72,0.72,0.0,1
167,61.89,98.14,36.14,83.27,12.85,21.56,90.42,69.46,55.09,10.78,8.98,0.0,8.38,0.0,0.0,0.6,1.8,15.57,10.18,1.2,10.78,8.38,4.79,7.78,1.8,15.57,7.19,4.79,8.98,8.38,0.0,0.6,8.98,2.4,6.59,1.2,0.0,0.6,0.6,1.8,1.8,0.0,6.59,5.39,1.2,1.8,1.8,0.0,0.0,0.0,0.0,0.0,13.77,2.99,1.2,0.0,0.0,0.6,0.6,10.78,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.6,7.78,1.2,3.59,1.8,1.2,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,7.78,14.37,0.6,1.8,8.98,1.8,1.2,0.0,2.99,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,7.78,4.79,0.0,0.0,0.0,2.99,1
85,39.7,87.81,92.05,37.12,12.14,16.47,90.59,72.94,56.47,11.76,10.59,0.0,7.06,0.0,0.0,3.53,1.18,9.41,5.88,2.35,14.12,10.59,7.06,7.06,3.53,23.53,4.71,4.71,8.24,7.06,0.0,1.18,14.12,1.18,10.59,0.0,0.0,3.53,2.35,0.0,7.06,0.0,2.35,1.18,0.0,2.35,1.18,0.0,0.0,0.0,0.0,0.0,20.0,7.06,0.0,0.0,0.0,1.18,3.53,12.94,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,3.53,1.18,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,3.53,0.0,0.0,0.0,1.18,0.0,5.88,16.47,0.0,3.53,12.94,0.0,0.0,0.0,5.88,17.65,0.0,2.35,1.18,1.18,0.0,0.0,0.0,9.41,8.24,0.0,0.0,0.0,0.0,1.18,1
137,66.48,65.85,22.01,97.6,13.7,18.98,84.67,72.99,56.2,8.76,5.11,1.46,2.92,0.73,0.0,0.0,3.65,19.71,13.87,2.19,8.76,11.68,6.57,5.11,1.46,18.98,9.49,5.11,4.38,3.65,0.73,0.0,9.49,1.46,8.03,2.92,0.73,2.19,0.73,0.73,2.19,0.0,6.57,6.57,0.0,1.46,1.46,0.0,0.0,0.0,0.0,0.0,8.76,2.92,0.73,0.0,0.0,0.0,1.46,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.73,1.46,2.92,0.73,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.73,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,4.38,11.68,0.73,0.73,8.03,0.0,0.73,0.73,0.73,7.3,5.84,0.73,0.0,0.0,0.0,0.0,0.0,19.71,7.3,5.11,0.0,0.0,1.46,5.84,1
133,43.26,99.0,16.63,99.0,13.3,29.32,87.97,67.67,51.13,14.29,10.53,1.5,6.77,0.75,0.75,0.75,3.76,16.54,9.77,1.5,6.77,9.02,6.02,5.26,0.75,15.79,10.53,1.5,14.29,11.28,0.75,2.26,9.02,0.0,9.02,3.01,1.5,1.5,0.0,1.5,0.75,0.0,10.53,10.53,0.0,3.01,3.01,0.0,0.0,0.0,0.0,0.0,19.55,6.77,1.5,1.5,0.0,0.0,2.26,13.53,3.01,0.0,0.0,1.5,0.0,0.0,0.0,0.0,10.53,1.5,3.76,5.26,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,8.27,0.0,2.26,3.76,0.0,0.0,2.26,3.76,10.53,0.75,0.75,0.0,0.0,0.0,0.0,0.0,12.03,6.02,3.76,0.0,1.5,0.0,0.75,0
177,57.33,56.92,72.83,64.75,25.29,16.38,87.01,75.14,57.06,13.56,10.17,3.95,0.0,3.39,0.0,2.82,3.39,16.38,10.17,1.13,11.86,7.34,7.91,7.34,0.0,16.38,9.6,6.21,2.82,0.0,2.82,0.0,12.99,0.56,12.43,3.95,2.82,1.69,2.26,0.0,3.95,0.0,6.21,4.52,1.69,1.69,0.0,1.69,0.0,0.56,0.0,0.0,10.17,2.82,0.0,0.0,0.56,0.0,1.69,7.34,0.0,0.0,0.0,0.0,1.13,0.0,0.0,1.13,5.65,0.56,2.82,1.13,1.13,0.0,1.69,0.56,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.56,6.21,10.73,0.56,0.56,8.47,1.13,0.56,0.0,2.26,4.52,6.21,0.0,0.0,0.0,0.0,0.0,0.0,17.51,3.39,6.21,0.56,0.0,1.13,6.21,0
209,59.47,11.74,95.15,20.23,17.42,13.88,89.47,71.29,57.42,13.4,10.05,6.22,0.0,0.0,0.96,2.87,3.35,12.44,9.09,3.35,15.31,7.18,7.18,7.66,2.39,17.22,4.31,2.87,1.91,0.48,0.96,0.48,6.7,0.96,5.74,1.91,0.48,0.48,0.0,0.48,2.39,0.0,3.35,1.44,1.44,1.44,0.0,0.96,0.0,0.0,0.0,0.0,7.66,2.87,0.48,0.0,0.0,0.0,1.91,4.78,0.0,0.0,1.44,0.48,0.48,0.0,0.0,0.48,8.13,0.96,1.44,4.78,2.87,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.91,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4.31,13.4,0.96,0.96,11.0,0.48,0.0,0.0,6.22,11.0,1.44,2.39,0.48,0.48,0.0,0.0,0.0,20.57,7.18,5.74,0.0,0.0,2.87,4.78,1
363,55.9,14.91,64.12,35.9,13.96,14.05,85.67,72.18,58.68,14.6,8.26,4.68,0.28,1.1,0.0,1.93,6.34,15.43,8.26,3.03,14.05,9.64,4.68,5.23,2.75,15.43,5.51,6.61,1.93,0.28,1.1,0.55,15.15,2.2,12.12,3.03,1.38,0.55,3.86,0.0,3.58,0.55,3.86,2.48,1.38,1.38,0.83,0.55,0.0,0.0,0.55,0.0,6.06,1.65,0.0,0.0,0.0,0.28,0.55,4.41,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,6.34,0.0,1.38,1.65,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.0,0.28,0.28,0.55,5.23,7.16,0.83,0.83,5.23,0.55,0.0,0.0,3.31,3.86,2.48,1.93,0.28,0.28,0.0,0.0,0.0,21.49,9.09,5.23,0.0,0.0,3.03,4.13,1
170,21.3,2.18,97.36,20.23,13.08,14.71,94.12,77.06,58.82,11.18,5.29,4.12,0.0,1.18,0.0,0.0,5.88,15.88,6.47,1.76,10.59,8.82,8.24,10.0,5.88,16.47,10.59,6.47,1.76,0.0,1.76,0.0,10.59,2.35,8.24,0.0,1.18,1.18,1.76,0.59,4.12,0.0,3.53,1.76,1.76,0.59,0.59,0.0,0.0,0.0,0.0,0.0,2.94,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.59,5.29,0.59,1.76,1.76,1.18,0.0,5.29,0.59,0.0,0.59,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.71,0.0,3.53,8.82,0.0,0.59,1.76,9.41,9.41,3.53,1.18,0.0,0.0,0.0,0.0,0.0,14.71,7.65,5.29,0.0,0.0,1.76,0.0,0
80,58.42,69.2,84.66,96.74,16.0,12.5,88.75,70.0,56.25,13.75,7.5,3.75,2.5,0.0,0.0,1.25,6.25,12.5,7.5,2.5,13.75,10.0,5.0,6.25,0.0,16.25,7.5,2.5,6.25,6.25,0.0,0.0,6.25,0.0,6.25,1.25,0.0,2.5,2.5,1.25,1.25,0.0,6.25,6.25,0.0,3.75,3.75,0.0,0.0,0.0,0.0,0.0,8.75,2.5,1.25,0.0,0.0,0.0,0.0,7.5,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,5.0,1.25,2.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,16.25,0.0,3.75,15.0,0.0,0.0,0.0,1.25,2.5,5.0,1.25,0.0,0.0,0.0,0.0,0.0,10.0,5.0,1.25,0.0,1.25,0.0,2.5,0
291,69.14,86.31,87.28,40.37,22.38,16.15,90.03,73.2,58.42,11.34,9.97,1.37,5.84,0.0,0.0,2.75,1.37,16.84,7.9,4.12,16.49,9.62,6.53,4.47,2.41,18.9,6.19,4.81,8.59,6.87,0.69,1.03,13.75,1.03,12.71,2.75,0.34,2.41,2.06,1.37,4.12,0.0,3.44,2.41,1.03,1.37,0.69,0.69,0.0,0.34,0.0,0.0,13.4,2.41,0.69,0.69,0.34,0.0,0.0,11.0,0.69,0.0,0.34,0.0,0.69,0.0,0.0,0.69,5.15,0.69,3.09,1.37,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,1.37,0.0,0.34,0.0,0.0,0.0,0.34,5.84,15.12,0.0,1.37,11.34,0.0,1.37,0.69,5.84,9.28,0.34,2.06,0.34,0.34,0.0,0.0,0.34,11.34,7.22,2.06,0.0,0.34,1.37,0.34,0
461,73.04,12.18,68.81,42.76,25.61,14.32,89.59,73.1,60.74,11.5,5.21,3.69,0.65,0.0,0.22,0.65,6.29,17.79,9.98,2.39,15.4,10.41,5.21,5.42,1.3,16.05,6.07,7.81,2.82,0.87,0.87,1.08,9.11,0.43,8.46,1.3,0.65,1.08,1.52,0.22,3.9,0.0,3.25,2.17,0.65,0.87,0.43,0.0,0.0,0.0,0.0,0.0,3.69,1.52,0.22,0.0,0.22,0.43,0.22,2.17,0.0,0.0,0.22,0.22,0.22,0.0,0.0,0.22,6.94,1.08,1.52,2.39,2.17,0.0,3.04,0.0,0.0,0.0,0.0,1.74,0.0,2.82,0.0,0.65,0.22,0.43,0.0,0.22,0.0,0.0,0.0,0.65,4.77,11.93,1.3,0.87,8.68,1.08,0.0,0.22,3.69,9.33,3.47,0.65,0.0,0.0,0.0,0.0,0.0,13.23,4.56,1.3,0.0,0.0,1.3,6.07,1
83,25.36,1.0,99.0,20.23,16.6,19.28,87.95,72.29,56.63,10.84,6.02,6.02,0.0,0.0,0.0,0.0,4.82,13.25,3.61,2.41,14.46,9.64,10.84,8.43,3.61,18.07,8.43,6.02,0.0,0.0,0.0,0.0,10.84,1.2,9.64,2.41,1.2,0.0,2.41,0.0,4.82,1.2,4.82,2.41,2.41,1.2,0.0,1.2,0.0,0.0,0.0,0.0,7.23,7.23,0.0,1.2,0.0,1.2,4.82,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,3.61,3.61,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,13.25,0.0,2.41,10.84,0.0,0.0,0.0,7.23,8.43,6.02,2.41,0.0,0.0,0.0,0.0,0.0,16.87,6.02,4.82,0.0,0.0,3.61,2.41,0
92,77.67,46.49,60.36,20.23,15.33,15.22,90.22,71.74,56.52,8.7,6.52,2.17,0.0,4.35,0.0,0.0,2.17,17.39,10.87,1.09,16.3,9.78,4.35,7.61,3.26,16.3,8.7,8.7,1.09,0.0,1.09,0.0,13.04,2.17,8.7,1.09,1.09,2.17,0.0,0.0,4.35,0.0,4.35,2.17,2.17,4.35,2.17,2.17,0.0,0.0,1.09,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,1.09,1.09,0.0,0.0,8.7,0.0,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,2.17,2.17,0.0,0.0,1.09,0.0,0.0,7.61,15.22,1.09,0.0,9.78,2.17,0.0,2.17,4.35,7.61,3.26,2.17,0.0,0.0,0.0,0.0,0.0,7.61,6.52,0.0,0.0,0.0,1.09,0.0,0
122,84.31,26.71,71.87,58.75,20.33,17.21,84.43,70.49,57.38,8.2,3.28,3.28,0.0,0.0,0.0,0.0,4.92,19.67,13.11,2.46,14.75,9.84,4.1,9.02,0.0,14.75,8.2,8.2,0.82,0.82,0.0,0.0,9.84,1.64,8.2,0.82,0.82,0.82,0.0,4.1,0.82,0.0,2.46,2.46,0.0,1.64,1.64,0.0,0.0,0.0,0.0,0.0,4.1,1.64,0.82,0.0,0.0,0.0,0.82,1.64,0.0,0.82,0.0,0.0,0.82,0.0,0.0,0.82,8.2,0.82,4.1,1.64,1.64,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.82,0.0,1.64,0.0,0.0,0.0,0.82,4.92,13.93,0.0,0.0,13.11,0.0,0.0,0.82,4.1,4.92,3.28,2.46,0.0,0.0,0.0,0.0,0.0,11.48,4.92,4.92,0.0,0.0,0.82,0.82,0
247,37.82,5.58,79.56,25.46,16.47,12.96,86.64,71.66,55.06,12.15,7.29,6.07,0.0,0.0,0.4,0.81,4.86,17.41,9.72,2.02,8.1,9.72,7.69,6.07,2.83,16.6,8.1,6.07,1.62,0.4,0.81,0.4,12.15,0.81,10.53,2.02,1.21,1.21,2.43,0.81,3.24,0.0,5.26,2.83,2.43,1.62,1.21,0.4,0.0,0.0,0.4,0.0,5.26,2.02,0.0,0.0,0.0,0.4,0.0,3.24,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,5.26,0.4,3.24,1.62,0.0,0.0,1.21,0.81,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.21,0.0,0.0,0.4,0.4,0.0,5.26,11.74,0.0,0.4,8.5,0.81,0.0,1.62,4.05,10.12,1.62,0.4,0.4,0.4,0.0,0.0,0.0,14.57,6.07,4.86,0.0,0.0,1.62,2.02,0
