",",JJS,#,VB,RBR,PRP$,LS,NN,VBP,MD,VBG,EX,VBZ,RBS,JJ,.,JJR,NNPS,VBD,NNS,$,RP,``,IN,DT,TO,'',:,CC,VBN,PRP,WP,WDT,FW,NNP,UH,WRB,CD,PDT,SYM,POS,RB,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,label
1,0,0,1,0,0,0,12,0,0,1,0,2,0,10,7,0,0,6,1,0,0,0,1,6,1,0,0,6,1,2,0,0,0,2,0,0,0,0,0,0,10,62,17.22,31.06,25.64,99.0,8.86,24.19,87.1,69.35,54.84,3.23,1.61,1.61,0.0,0.0,0.0,0.0,1.61,9.68,9.68,0.0,6.45,14.52,12.9,14.52,0.0,17.74,9.68,1.61,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,1.61,0.0,12.9,12.9,0.0,6.45,6.45,0.0,0.0,0.0,0.0,0.0,3.23,1.61,1.61,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,3.23,3.23,1.61,1.61,0.0,1.61,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,11.29,0.0,1.61,9.68,0.0,0.0,0.0,0.0,11.29,3.23,1.61,0.0,0.0,0.0,0.0,0.0,12.9,6.45,1.61,0.0,4.84,0.0,0.0,1
1,0,0,2,0,2,0,12,2,0,2,0,2,0,7,5,0,0,6,4,0,0,0,5,10,2,0,0,6,1,3,0,1,0,4,0,1,1,0,0,0,6,79,57.92,69.54,65.08,99.0,15.8,18.99,87.34,70.89,56.96,10.13,7.59,2.53,5.06,0.0,0.0,0.0,2.53,18.99,11.39,1.27,10.13,10.13,5.06,8.86,1.27,16.46,7.59,2.53,8.86,7.59,0.0,1.27,6.33,1.27,5.06,1.27,1.27,0.0,1.27,0.0,3.8,0.0,7.59,7.59,0.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,10.13,1.27,1.27,0.0,0.0,0.0,0.0,7.59,1.27,0.0,0.0,1.27,0.0,0.0,0.0,0.0,6.33,0.0,1.27,2.53,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,1.27,0.0,0.0,2.53,13.92,0.0,0.0,10.13,3.8,0.0,0.0,2.53,6.33,5.06,0.0,0.0,0.0,0.0,0.0,0.0,7.59,6.33,1.27,0.0,0.0,0.0,0.0,0
6,0,0,8,0,4,0,22,7,3,7,1,5,0,16,8,0,0,3,8,0,1,0,19,24,6,1,2,10,1,7,0,1,1,15,0,0,2,0,0,0,16,182,76.24,56.45,54.07,85.37,22.75,18.68,85.71,71.98,58.24,7.69,5.49,0.55,3.3,0.0,0.0,1.65,2.2,18.13,10.99,1.65,13.74,8.79,5.49,8.24,1.65,14.84,8.24,5.49,6.04,4.95,1.1,0.0,13.74,0.55,13.19,1.65,1.65,2.2,3.85,1.65,5.49,0.0,4.4,4.4,0.0,1.65,1.65,0.0,0.0,0.0,0.0,0.0,9.34,2.2,1.1,0.55,0.0,0.55,0.0,7.14,0.55,0.55,0.0,0.55,0.0,0.0,0.0,0.0,7.69,0.0,3.3,3.85,1.1,0.0,1.65,0.0,0.0,0.0,0.0,0.55,0.0,1.65,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.0,6.59,9.89,0.0,2.2,7.69,0.0,0.55,0.0,3.3,2.75,5.49,0.0,0.0,0.0,0.0,0.0,0.0,12.64,3.85,3.3,0.0,0.55,2.75,2.2,1
3,0,0,2,0,0,0,38,1,1,1,1,2,0,14,15,0,0,18,6,1,0,0,16,20,5,0,0,14,1,7,0,1,0,22,0,0,3,0,0,2,10,184,75.15,90.37,7.87,97.48,11.5,15.22,85.33,59.24,48.37,4.35,3.8,0.0,2.72,1.09,0.0,0.0,0.54,11.96,9.78,1.63,10.33,9.24,5.98,8.15,0.0,13.04,6.52,1.63,7.07,3.8,1.63,1.63,3.8,0.0,3.8,0.0,0.54,0.54,1.09,0.0,1.63,0.0,6.52,6.52,0.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,9.24,1.09,0.0,0.54,0.0,0.0,0.0,8.15,0.0,0.54,0.54,1.09,1.09,0.0,0.54,0.54,11.96,4.89,2.17,3.8,1.09,0.0,5.43,0.54,0.0,0.0,0.0,0.54,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.54,5.43,9.24,0.54,1.09,7.07,0.0,0.54,0.0,1.09,10.33,1.63,0.0,0.0,0.0,0.0,0.0,0.0,13.59,7.07,1.63,0.0,1.63,2.17,1.09,1
4,0,0,1,0,0,0,6,1,0,0,0,0,0,3,4,0,0,3,5,0,0,0,8,6,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,1,47,99.0,84.86,16.56,83.95,11.75,17.02,80.85,57.45,44.68,6.38,4.26,0.0,4.26,0.0,0.0,0.0,2.13,14.89,12.77,6.38,17.02,4.26,2.13,0.0,0.0,8.51,6.38,4.26,4.26,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,4.26,0.0,0.0,4.26,12.77,2.13,6.38,2.13,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,10.64,2.13,2.13,6.38,0.0,0.0,0.0,4.26,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,6.38,8.51,0.0,2.13,0.0,0.0,1
1,0,0,6,0,0,0,16,1,1,2,0,7,0,6,10,0,0,1,1,0,1,0,8,13,2,0,0,2,3,6,0,0,0,4,0,0,2,0,0,0,8,90,77.34,53.33,32.09,85.84,7.5,12.22,83.33,64.44,55.56,7.78,3.33,1.11,0.0,2.22,0.0,0.0,4.44,16.67,13.33,2.22,11.11,13.33,4.44,3.33,2.22,15.56,7.78,1.11,0.0,0.0,0.0,0.0,5.56,0.0,5.56,1.11,0.0,1.11,0.0,2.22,1.11,0.0,4.44,4.44,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,7.78,2.22,0.0,0.0,0.0,0.0,1.11,4.44,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,2.22,1.11,0.0,1.11,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,1.11,5.56,10.0,0.0,1.11,8.89,0.0,0.0,0.0,3.33,3.33,7.78,1.11,0.0,0.0,0.0,0.0,0.0,15.56,13.33,1.11,0.0,0.0,1.11,0.0,1
7,1,0,7,0,0,0,19,1,5,1,1,1,0,15,8,0,0,10,6,0,0,0,19,19,2,0,0,7,5,9,0,0,3,3,0,1,3,0,0,1,16,151,54.03,8.88,75.12,8.05,18.88,17.22,92.05,73.51,62.25,7.95,3.97,1.32,1.99,0.66,0.0,0.0,3.97,17.22,11.26,1.99,11.92,11.26,7.95,8.61,2.65,16.56,7.95,3.97,4.64,2.65,0.66,1.32,17.22,0.0,17.22,0.66,0.66,2.65,5.3,1.32,9.93,0.0,6.62,2.65,3.97,2.65,0.66,1.99,0.0,0.0,0.66,0.0,5.3,1.32,0.0,0.0,0.0,0.0,0.66,3.97,0.0,0.0,1.32,0.0,1.32,0.0,0.0,1.32,5.3,1.32,3.31,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,3.31,13.25,0.0,1.32,7.28,0.0,3.97,0.66,3.97,8.61,1.32,1.32,0.0,0.0,0.0,0.0,0.0,14.57,5.3,4.64,0.0,0.0,1.32,3.31,1
4,0,0,0,0,0,0,11,2,0,0,2,4,0,5,4,0,0,1,2,0,0,0,3,7,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,4,50,51.7,3.95,85.71,20.23,12.5,16.0,92.0,70.0,54.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,8.0,12.0,12.0,8.0,2.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,1
0,0,0,6,1,5,0,27,2,2,0,0,2,0,8,9,0,0,5,3,0,0,0,10,18,2,0,0,6,1,7,1,0,0,5,0,0,4,0,0,0,11,126,59.18,35.52,81.28,97.05,14.0,15.08,92.86,76.98,59.52,14.29,10.32,6.35,3.17,0.79,0.0,0.0,3.97,21.43,11.9,3.97,9.52,6.35,6.35,6.35,1.59,15.08,8.73,5.56,7.94,7.14,2.38,0.0,9.52,1.59,7.94,0.0,0.79,2.38,1.59,1.59,3.17,0.0,6.35,6.35,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,10.32,3.97,0.0,0.0,0.0,0.0,1.59,6.35,2.38,0.0,0.0,2.38,1.59,0.0,0.0,1.59,6.35,3.17,0.79,0.0,2.38,0.0,2.38,0.79,0.0,0.79,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,7.94,12.7,0.0,3.97,7.94,0.0,0.0,0.79,3.97,4.76,1.59,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0
4,0,0,3,1,0,0,6,0,2,0,1,0,0,4,5,0,0,5,1,0,0,0,3,7,1,0,0,1,1,3,0,0,0,5,0,0,0,0,0,0,5,49,38.51,1.0,97.09,1.0,9.8,14.29,85.71,73.47,61.22,6.12,6.12,6.12,0.0,0.0,0.0,0.0,0.0,16.33,12.24,0.0,8.16,16.33,8.16,2.04,8.16,22.45,8.16,2.04,0.0,0.0,0.0,0.0,12.24,6.12,6.12,0.0,0.0,2.04,0.0,0.0,2.04,0.0,6.12,0.0,6.12,4.08,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,16.33,0.0,0.0,14.29,0.0,0.0,2.04,8.16,12.24,0.0,2.04,0.0,0.0,0.0,0.0,0.0,18.37,10.2,8.16,0.0,0.0,0.0,0.0,0
5,0,0,0,0,1,0,31,3,0,1,3,1,1,21,14,0,0,8,9,0,0,0,14,14,1,1,0,6,2,1,0,0,0,7,0,0,2,1,0,0,9,136,80.65,35.84,57.19,77.14,12.36,15.44,81.62,58.09,47.06,2.21,1.47,0.74,0.0,0.0,0.0,0.74,0.74,13.24,8.82,2.21,11.03,8.09,8.82,5.15,0.74,11.03,8.09,7.35,4.41,3.68,0.0,0.74,6.62,2.21,4.41,0.0,0.0,0.0,0.74,1.47,2.21,0.0,8.09,5.88,2.21,3.68,3.68,0.0,0.0,0.0,0.0,0.0,5.88,2.94,2.94,0.0,0.0,0.0,0.0,2.94,1.47,0.0,0.0,0.0,1.47,0.0,0.0,1.47,11.03,1.47,8.09,0.74,0.74,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.94,14.71,0.0,0.74,13.97,0.0,0.0,0.0,1.47,8.09,1.47,0.0,0.0,0.0,0.0,0.0,0.0,15.44,8.09,3.68,0.0,2.21,1.47,0.0,1
7,0,0,8,0,4,0,31,8,1,6,1,0,0,18,11,2,0,21,10,0,0,0,22,22,6,4,0,10,3,12,0,4,0,3,0,0,1,0,0,0,15,206,58.88,70.99,65.99,58.22,18.73,12.62,92.23,72.33,58.74,10.19,7.28,0.49,3.4,1.46,1.46,0.49,2.91,17.48,9.22,1.94,13.11,10.68,4.37,7.77,2.91,19.42,6.8,4.85,4.85,4.37,0.49,0.0,10.19,0.97,8.74,0.49,0.49,1.94,0.97,0.97,4.85,0.0,5.34,3.88,1.46,2.91,0.97,1.46,0.0,0.49,0.49,0.0,14.56,5.83,0.49,0.0,0.97,0.0,4.37,8.74,0.0,0.0,0.0,1.94,0.97,0.0,0.0,0.97,3.4,0.49,0.97,1.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.49,0.49,0.0,0.49,0.0,0.0,0.0,0.97,10.19,14.08,1.46,1.94,10.19,1.46,0.49,0.0,5.83,10.68,1.94,0.49,0.0,0.0,0.0,0.0,0.0,12.62,5.34,3.4,0.0,0.0,3.88,0.0,1
6,1,0,8,0,3,0,12,2,3,1,0,2,0,7,8,1,0,8,4,0,0,0,9,11,6,0,0,4,6,11,0,0,0,3,0,0,0,0,0,0,13,112,40.77,1.71,98.61,20.23,14.0,15.18,90.18,77.68,61.61,13.39,11.61,8.93,0.0,1.79,0.0,0.89,1.79,17.86,7.14,0.89,14.29,11.61,4.46,8.04,3.57,22.32,8.93,8.93,2.68,0.0,0.89,1.79,11.61,1.79,9.82,3.57,0.0,0.89,0.89,0.0,5.36,0.0,3.57,1.79,1.79,0.89,0.89,0.0,0.0,0.0,0.0,0.0,6.25,2.68,0.0,1.79,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,1.79,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,9.82,7.14,0.0,0.0,7.14,0.0,0.0,0.0,6.25,9.82,1.79,0.89,0.0,0.0,0.0,0.0,0.0,15.18,5.36,5.36,0.0,1.79,2.68,0.0,0
2,1,0,4,0,0,0,13,2,2,1,1,1,0,12,8,0,0,4,3,2,0,0,13,8,1,0,1,4,0,5,1,0,2,10,0,0,2,0,0,1,10,97,76.07,64.43,84.49,96.53,12.13,17.53,89.69,75.26,52.58,6.19,4.12,0.0,2.06,2.06,0.0,0.0,2.06,11.34,8.25,2.06,13.4,9.28,8.25,4.12,1.03,14.43,13.4,8.25,3.09,3.09,0.0,0.0,6.19,0.0,6.19,0.0,0.0,1.03,1.03,1.03,4.12,0.0,8.25,7.22,1.03,2.06,2.06,0.0,0.0,0.0,0.0,0.0,7.22,1.03,1.03,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,1.03,1.03,2.06,3.09,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,5.15,13.4,0.0,1.03,12.37,0.0,0.0,0.0,7.22,3.09,3.09,2.06,0.0,0.0,0.0,0.0,0.0,20.62,8.25,2.06,0.0,0.0,2.06,8.25,1
4,1,0,6,0,0,0,46,4,1,2,1,0,0,31,14,1,0,28,7,2,0,0,39,34,7,1,0,22,4,22,0,0,0,16,0,0,5,1,1,0,14,290,71.76,5.48,74.36,46.24,20.71,13.1,91.38,75.17,60.69,10.34,6.21,5.17,0.0,0.0,0.69,0.34,4.14,17.93,10.69,3.45,14.83,7.59,4.48,10.69,1.38,14.14,8.62,7.59,1.72,0.0,0.34,1.38,10.0,1.38,8.28,0.34,1.03,0.69,0.69,0.69,4.14,0.0,4.14,2.76,1.03,1.38,0.69,0.34,0.34,0.0,0.0,0.0,3.45,1.38,0.0,0.0,0.0,0.0,0.69,1.72,0.34,0.0,0.69,0.0,0.34,0.0,0.0,0.34,7.93,0.0,4.48,2.07,1.72,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.34,0.69,0.0,0.69,0.0,0.0,0.34,0.34,3.45,13.45,1.38,1.03,9.66,0.69,0.34,0.34,2.76,10.0,0.0,0.69,0.69,0.34,0.69,0.0,0.0,8.62,3.79,1.38,0.34,0.69,0.69,1.72,1
3,0,0,3,0,1,0,12,0,2,2,0,1,0,4,4,1,0,6,0,1,1,0,8,9,0,0,0,1,1,5,0,0,0,7,0,1,1,0,0,0,5,70,61.07,97.11,63.35,65.27,17.5,21.43,85.71,65.71,52.86,12.86,8.57,0.0,7.14,0.0,0.0,1.43,4.29,17.14,10.0,1.43,11.43,8.57,7.14,4.29,1.43,15.71,5.71,4.29,7.14,7.14,0.0,0.0,14.29,1.43,12.86,2.86,1.43,1.43,2.86,2.86,2.86,0.0,5.71,4.29,1.43,1.43,0.0,1.43,0.0,1.43,0.0,0.0,17.14,5.71,0.0,0.0,1.43,0.0,2.86,11.43,0.0,0.0,1.43,0.0,1.43,0.0,1.43,0.0,7.14,1.43,2.86,1.43,1.43,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,5.71,12.86,0.0,1.43,8.57,4.29,0.0,0.0,5.71,7.14,1.43,0.0,0.0,0.0,0.0,0.0,0.0,14.29,2.86,4.29,0.0,2.86,1.43,2.86,0
5,0,0,0,0,3,0,24,1,0,1,2,2,0,11,9,0,0,16,7,0,1,0,14,18,4,0,1,6,1,9,1,1,0,6,0,0,2,2,0,0,8,139,74.4,85.29,73.51,94.89,15.44,11.51,91.37,70.5,58.27,10.79,8.63,2.16,5.04,0.0,0.0,0.72,2.16,18.71,10.79,2.16,14.39,8.63,7.19,5.04,1.44,14.39,6.47,5.04,6.47,5.76,0.72,0.0,7.19,2.88,4.32,0.72,0.72,0.0,0.0,2.16,0.72,0.0,8.63,7.19,1.44,2.88,2.16,0.72,0.0,0.0,0.72,0.0,10.79,2.88,0.72,0.0,0.0,0.0,0.72,7.91,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,7.91,2.16,2.16,3.6,0.72,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,6.47,15.11,0.0,2.88,11.51,0.0,0.72,0.0,3.6,11.51,1.44,0.0,0.72,0.0,0.72,0.0,0.0,11.51,5.76,3.6,0.0,0.72,0.72,0.72,1
21,0,0,12,0,9,0,81,7,4,11,0,16,0,25,29,2,0,22,21,0,4,0,51,52,10,0,1,18,4,27,4,3,1,13,0,2,0,1,4,0,18,408,70.23,8.72,85.79,33.97,14.07,21.57,86.03,70.59,57.6,12.75,6.86,5.39,0.0,1.23,0.0,0.25,5.88,16.67,11.03,0.0,14.46,9.56,3.68,7.84,1.23,15.93,4.9,5.39,2.7,0.0,1.72,1.23,11.03,0.49,10.05,1.72,1.96,0.74,1.72,0.0,4.41,0.25,1.47,1.23,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3.43,0.49,0.25,0.0,0.0,0.0,0.0,2.45,0.0,0.25,0.0,0.0,0.49,0.0,0.0,0.49,6.62,0.0,1.23,1.23,4.9,0.0,0.74,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.74,0.0,0.0,0.0,0.25,0.49,0.74,3.19,11.52,0.49,0.74,9.31,0.74,0.0,0.74,3.19,5.64,4.9,1.23,0.0,0.0,0.0,0.0,0.0,16.91,7.11,5.15,0.0,0.0,1.96,2.7,0
0,2,0,1,0,2,0,17,1,1,1,0,4,0,5,4,0,0,1,2,1,0,0,6,9,2,0,0,3,2,1,1,0,0,1,0,0,1,0,0,2,3,66,87.3,17.46,13.81,86.79,16.5,21.21,81.82,59.09,51.52,6.06,4.55,4.55,0.0,0.0,0.0,0.0,1.52,18.18,13.64,1.52,12.12,10.61,4.55,6.06,0.0,12.12,9.09,4.55,3.03,0.0,3.03,0.0,4.55,1.52,3.03,0.0,0.0,1.52,0.0,0.0,0.0,0.0,4.55,4.55,0.0,1.52,1.52,0.0,0.0,0.0,0.0,0.0,3.03,1.52,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,3.03,7.58,1.52,3.03,1.52,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.52,4.55,7.58,1.52,1.52,4.55,0.0,0.0,0.0,3.03,3.03,7.58,0.0,0.0,0.0,0.0,0.0,0.0,12.12,6.06,0.0,0.0,0.0,4.55,1.52,1
18,3,0,11,0,8,0,38,4,6,2,1,7,1,28,11,2,0,21,12,0,0,0,32,29,3,1,4,18,4,27,1,1,0,6,0,1,1,0,0,0,21,279,33.38,3.08,53.76,53.56,25.36,19.71,85.66,72.04,59.5,15.77,11.47,7.17,0.0,0.0,2.15,1.79,4.3,17.2,8.24,0.36,11.47,10.04,6.09,8.24,1.79,16.49,6.81,3.94,1.79,0.72,1.08,0.0,16.85,1.43,15.41,2.15,0.36,2.51,3.94,0.72,7.17,0.0,7.17,4.66,2.51,4.66,3.23,1.43,0.0,0.72,0.0,0.0,8.96,3.23,0.36,0.0,0.36,0.36,0.72,5.38,0.36,0.0,0.0,2.15,0.0,0.0,0.0,0.0,6.81,1.43,1.79,2.87,1.08,0.0,1.79,0.36,0.0,0.36,0.0,0.0,0.0,0.72,0.0,0.0,1.08,1.08,0.0,0.0,0.0,0.0,0.0,0.0,6.81,6.81,0.36,0.36,5.38,0.36,0.0,0.72,1.08,7.53,3.58,1.43,0.0,0.0,0.0,0.0,0.0,16.49,3.94,6.45,0.0,0.0,3.94,2.15,0
5,0,0,8,0,1,0,20,3,2,2,0,3,0,12,5,1,0,7,5,0,0,0,14,23,5,4,1,6,2,4,0,1,0,5,0,0,1,0,0,0,9,133,69.66,4.26,44.04,30.46,26.6,19.55,80.45,67.67,60.9,8.27,2.26,0.75,0.0,1.5,0.0,0.0,6.02,20.3,12.78,1.5,12.78,12.03,3.76,6.77,4.51,16.54,3.76,4.51,0.75,0.0,0.0,0.75,17.29,0.0,16.54,3.01,0.0,0.0,3.76,3.01,9.02,0.0,3.76,2.26,1.5,2.26,1.5,0.75,0.0,0.0,0.75,0.0,7.52,4.51,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.75,0.0,0.0,2.26,0.75,0.0,1.5,2.26,0.0,0.75,0.75,1.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,5.26,0.0,0.0,4.51,0.75,0.0,0.0,0.0,5.26,2.26,3.76,0.0,0.0,0.0,0.0,0.0,19.55,4.51,3.76,0.0,0.75,6.77,3.76,0
8,0,0,1,0,1,0,25,1,0,0,1,0,0,6,8,0,0,4,6,0,1,0,6,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,75,89.52,4.89,35.01,39.67,9.38,14.67,80.0,56.0,48.0,1.33,1.33,0.0,0.0,1.33,0.0,0.0,0.0,24.0,13.33,0.0,10.67,4.0,2.67,5.33,10.67,5.33,6.67,6.67,2.67,1.33,0.0,1.33,13.33,10.67,2.67,0.0,0.0,0.0,0.0,0.0,1.33,0.0,4.0,2.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.33,12.0,4.0,5.33,2.67,0.0,0.0,1.33,1.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,16.0,0.0,0.0,13.33,1.33,0.0,1.33,1.33,4.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.67,10.67,0.0,0.0,1.33,1.33,1
5,0,0,0,0,1,0,15,1,0,1,0,1,0,10,2,1,0,3,3,0,0,0,5,7,1,0,2,5,0,4,0,0,4,1,0,0,0,0,0,1,6,64,66.51,75.49,23.08,99.0,32.0,21.88,79.69,62.5,45.31,9.38,6.25,1.56,1.56,0.0,0.0,3.13,3.13,12.5,9.38,1.56,9.38,3.13,7.81,9.38,0.0,6.25,12.5,1.56,4.69,4.69,0.0,0.0,3.13,0.0,3.13,1.56,1.56,0.0,0.0,0.0,1.56,0.0,12.5,12.5,0.0,4.69,4.69,0.0,0.0,0.0,0.0,0.0,17.19,9.38,3.13,1.56,0.0,0.0,0.0,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,1.56,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,7.81,0.0,1.56,6.25,0.0,0.0,0.0,1.56,3.13,1.56,0.0,0.0,0.0,0.0,0.0,0.0,29.69,3.13,7.81,0.0,0.0,3.13,15.63,1
5,0,0,6,0,0,0,14,6,1,0,3,6,1,6,6,0,0,0,10,0,0,0,9,15,6,0,0,8,1,4,1,1,0,6,0,0,2,0,0,0,4,109,61.1,29.87,16.91,11.0,18.17,22.02,84.4,69.72,61.47,7.34,3.67,0.0,0.0,2.75,0.0,0.92,3.67,18.35,10.09,1.83,12.84,10.09,5.5,8.26,4.59,13.76,5.5,5.5,0.92,0.0,0.92,0.0,14.68,2.75,11.93,0.92,0.92,1.83,3.67,0.0,5.5,0.0,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,4.59,0.0,0.0,0.0,0.92,0.92,5.5,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.92,4.59,1.83,0.92,1.83,0.92,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0,5.5,9.17,0.0,0.92,7.34,0.92,0.0,0.0,0.0,0.0,9.17,0.92,0.0,0.0,0.0,0.0,0.0,11.93,5.5,4.59,0.0,0.0,0.92,0.92,0
